省发展改革委,http://www.gzdpc.gov.cn/
省教育厅,http://www.gzsjyt.gov.cn/
省科技厅（省知识产权局）,http://kjt.gzst.gov.cn/
省经济和信息化委,http://www.gzjxw.gov.cn/
省民宗委,http://www.gzmw.gov.cn/
省公安厅,http://www.gzga.gov.cn/
省监察厅,http://www.gzdis.gov.cn/
省民政厅,http://www.gzsmzt.gov.cn/
省司法厅,http://www.gzsft.gov.cn/
省财政厅,http://www.gzcz.gov.cn/
省人力资源社会保障厅,http://gz.hrss.gov.cn/
省国土资源厅,http://www.gzgtzy.gov.cn/
省环境保护厅,http://www.gzhjbh.gov.cn/
省住房城乡建设厅,http://www.gzjs.gov.cn/webSite/main/index.aspx
省交通运输厅,http://www.qjt.gov.cn/
省农委,http://www.qagri.gov.cn/
省水利厅,http://www.gzmwr.gov.cn/
省商务厅,http://www.gzcom.gov.cn/
省文化厅,http://www.gzwht.gov.cn/
省卫生计生委,http://www.gzhfpc.gov.cn/
省审计厅,http://www.gzsj.gov.cn/
省旅发委,http://www.gztour.gov.cn/
省林业厅,http://www.gzforestry.gov.cn/
省外事办,http://www.faogz.gov.cn/
省国资委,http://www.gzsgzw.gov.cn/
