省编办,http://www.ahjgbzw.gov.cn/main/index.php
省发改委,http://www.ahpc.gov.cn/
省教育厅,http://www.ahedu.gov.cn/
省科技厅,http://www.ahkjt.gov.cn/technologi/index.htm
省经济和信息化委,http://www.aheic.gov.cn/
省民委,http://www.ahmwzjj.gov.cn/welcome/
省公安厅,http://www.ahga.gov.cn/
省监察厅,http://www.ahjjjc.gov.cn/
省民政厅,http://www.ahmz.gov.cn/
省司法厅,http://www.ahsft.gov.cn/
省财政厅,http://www.ahcz.gov.cn/portal/index.htm
省人力资源社会保障厅,http://www.ah.hrss.gov.cn/web/index.html
省国土资源厅,http://www.ahgtt.gov.cn/
省环境保护厅,http://www.aepb.gov.cn/pages/Home.html
省住房城乡建设厅,http://www.ahjst.gov.cn/front_ahjst/
省交通运输厅,http://www.ahjt.gov.cn/
省农业委员会,http://www.ahny.gov.cn/
省水利厅,http://www.ahsl.gov.cn/main/index.php
省林业厅,http://www.ahly.gov.cn/
省商务厅,http://www.ahbofcom.gov.cn/
省文化厅,http://www.ahwh.gov.cn/
省卫生计生委,http://www.ahwjw.gov.cn/
省审计厅,http://www.ahsj.gov.cn/
省外办（省侨办）,http://www.ahfao.gov.cn/
省国资委,http://www.ahgzw.gov.cn/
